,fips,buyer_county,County,county,state,buyer_state,year,mme,deaths,population,policy_state,post,relative_year,mme_per_1000,overdose_per_100k
4637,12099,PALM BEACH,,,,FL,2016,1383035868.8793468,,,0,1,6,,
4638,12099,PALM BEACH,,,,FL,2017,1355944669.4017887,,,0,1,7,,
4639,12099,PALM BEACH,,,,FL,2018,1281413762.0721693,,,0,1,8,,
4640,12099,PALM BEACH,,,,FL,2019,1246520267.8462489,,,0,1,9,,
4641,12101,PASCO,"Pasco County, FL",PASCO COUNTY,FLORIDA,FL,2006,556512391.5036522,81,439529,1,0,-4,1266156.2524967687,18.42881812121612
4642,12101,PASCO,"Pasco County, FL",PASCO COUNTY,FLORIDA,FL,2007,693483642.8532485,112,453579,1,0,-3,1528914.7929098315,24.692501196043025
4643,12101,PASCO,"Pasco County, FL",PASCO COUNTY,FLORIDA,FL,2008,810434934.1089202,129,461313,1,0,-2,1756800.5543067728,27.96366024803116
4644,12101,PASCO,"Pasco County, FL",PASCO COUNTY,FLORIDA,FL,2009,909683919.0680813,146,462607,1,0,-1,1966429.2132805625,31.560266057366185
4645,12101,PASCO,"Pasco County, FL",PASCO COUNTY,FLORIDA,FL,2010,1121034236.767231,159,465516,1,1,0,2408154.0414663106,34.15564663727992
4646,12101,PASCO,"Pasco County, FL",PASCO COUNTY,FLORIDA,FL,2011,1105211183.7360644,127,466529,1,1,1,2369008.536952825,27.222316297593505
4647,12101,PASCO,"Pasco County, FL",PASCO COUNTY,FLORIDA,FL,2012,783758435.1043338,95,469755,1,1,2,1668440.8576903571,20.22330789454077
4648,12101,PASCO,"Pasco County, FL",PASCO COUNTY,FLORIDA,FL,2013,692789076.310038,82,474501,1,1,3,1460037.1259703096,17.281312368150964
4649,12101,PASCO,"Pasco County, FL",PASCO COUNTY,FLORIDA,FL,2014,647456273.7780069,95,483590,1,1,4,1338853.7268719513,19.644740379246883
4650,12101,PASCO,"Pasco County, FL",PASCO COUNTY,FLORIDA,FL,2015,629829054.140325,95,495130,1,1,5,1272047.8543823338,19.186880213277323
4651,12101,PASCO,,,,FL,2016,665143238.4802009,,,0,1,6,,
4652,12101,PASCO,,,,FL,2017,643214166.424333,,,0,1,7,,
4653,12101,PASCO,,,,FL,2018,585136201.5392829,,,0,1,8,,
4654,12101,PASCO,,,,FL,2019,556284030.278397,,,0,1,9,,
4655,12103,PINELLAS,"Pinellas County, FL",PINELLAS COUNTY,FLORIDA,FL,2006,1238684199.107583,179,924182,1,0,-4,1340303.3159135138,19.36847936878234
4656,12103,PINELLAS,"Pinellas County, FL",PINELLAS COUNTY,FLORIDA,FL,2007,1289517246.204777,202,918624,1,0,-3,1403748.7004528262,21.989410248371478
4657,12103,PINELLAS,"Pinellas County, FL",PINELLAS COUNTY,FLORIDA,FL,2008,1573989003.7546334,236,916458,1,0,-2,1717469.8717831406,25.751316481497245
4658,12103,PINELLAS,"Pinellas County, FL",PINELLAS COUNTY,FLORIDA,FL,2009,1721108434.799643,223,915330,1,0,-1,1880314.6786401002,24.36279811652628
4659,12103,PINELLAS,"Pinellas County, FL",PINELLAS COUNTY,FLORIDA,FL,2010,2144073464.9839168,238,916428,1,1,0,2339598.3808699828,25.970398110926336
4660,12103,PINELLAS,"Pinellas County, FL",PINELLAS COUNTY,FLORIDA,FL,2011,2048363941.7599132,213,918574,1,1,1,2229938.950764896,23.188115492056166
4661,12103,PINELLAS,"Pinellas County, FL",PINELLAS COUNTY,FLORIDA,FL,2012,1512840590.1281457,169,921863,1,1,2,1641068.7815089072,18.332442022296156
4662,12103,PINELLAS,"Pinellas County, FL",PINELLAS COUNTY,FLORIDA,FL,2013,1369083540.107801,150,928755,1,1,3,1474106.2391134377,16.15065329392574
4663,12103,PINELLAS,"Pinellas County, FL",PINELLAS COUNTY,FLORIDA,FL,2014,1297816804.392753,161,936862,1,1,4,1385280.654346908,17.185028317937967
4664,12103,PINELLAS,"Pinellas County, FL",PINELLAS COUNTY,FLORIDA,FL,2015,1305391886.447264,161,947664,1,1,5,1377483.8829450775,16.989143831568995
4665,12103,PINELLAS,,,,FL,2016,1317409988.140483,,,0,1,6,,
4666,12103,PINELLAS,,,,FL,2017,1252398885.880228,,,0,1,7,,
4667,12103,PINELLAS,,,,FL,2018,1120145986.2874439,,,0,1,8,,
4668,12103,PINELLAS,,,,FL,2019,1046021246.5876414,,,0,1,9,,
4669,12105,POLK,"Polk County, FL",POLK COUNTY,FLORIDA,FL,2006,304697702.4748235,56,568324,1,0,-4,536133.79423502,9.853534251588883
4670,12105,POLK,"Polk County, FL",POLK COUNTY,FLORIDA,FL,2007,310687510.98366904,61,585982,1,0,-3,530199.751841642,10.40987607127864
4671,12105,POLK,"Polk County, FL",POLK COUNTY,FLORIDA,FL,2008,321427067.33934,73,594801,1,0,-2,540394.29546914,12.273012318405653
4672,12105,POLK,"Polk County, FL",POLK COUNTY,FLORIDA,FL,2009,352878451.3730537,86,598683,1,0,-1,589424.5391518612,14.364864210274886
4673,12105,POLK,"Polk County, FL",POLK COUNTY,FLORIDA,FL,2010,452209707.78207,86,603119,1,1,0,749785.21283871,14.259209210785933
4674,12105,POLK,"Polk County, FL",POLK COUNTY,FLORIDA,FL,2011,463180881.85929674,91,610026,1,1,1,759280.5583029194,14.917396963408118
4675,12105,POLK,"Polk County, FL",POLK COUNTY,FLORIDA,FL,2012,427722165.8588375,73,615581,1,1,2,694826.7829235104,11.858715587388176
4676,12105,POLK,"Polk County, FL",POLK COUNTY,FLORIDA,FL,2013,401136819.873048,88,622808,1,1,3,644077.8215325559,14.129555175912962
4677,12105,POLK,"Polk County, FL",POLK COUNTY,FLORIDA,FL,2014,407725272.8441475,72,634624,1,1,4,642467.4655294276,11.345300524405003
4678,12105,POLK,"Polk County, FL",POLK COUNTY,FLORIDA,FL,2015,416021666.579125,86,648823,1,1,5,641194.3882678712,13.254770561462834
4679,12105,POLK,,,,FL,2016,429995098.556083,,,0,1,6,,
4680,12105,POLK,,,,FL,2017,417757413.614856,,,0,1,7,,
4681,12105,POLK,,,,FL,2018,379587886.29173595,,,0,1,8,,
4682,12105,POLK,,,,FL,2019,368377772.313608,,,0,1,9,,
4739,12115,SARASOTA,"Sarasota County, FL",SARASOTA COUNTY,FLORIDA,FL,2006,423507047.0144425,76,371361,1,0,-4,1140418.7489112816,20.46526156489238
4740,12115,SARASOTA,"Sarasota County, FL",SARASOTA COUNTY,FLORIDA,FL,2007,535568006.6959182,65,375325,1,0,-3,1426944.665812078,17.318324119096783
4741,12115,SARASOTA,"Sarasota County, FL",SARASOTA COUNTY,FLORIDA,FL,2008,594701823.1579893,71,377178,1,0,-2,1576713.9736622742,18.82400352088404
4742,12115,SARASOTA,"Sarasota County, FL",SARASOTA COUNTY,FLORIDA,FL,2009,644176870.7073157,62,377262,1,0,-1,1707505.3164838115,16.434202225509065
4743,12115,SARASOTA,"Sarasota County, FL",SARASOTA COUNTY,FLORIDA,FL,2010,693928693.6359572,64,379942,1,1,0,1826406.9085175034,16.844676292697304
4744,12115,SARASOTA,"Sarasota County, FL",SARASOTA COUNTY,FLORIDA,FL,2011,735578158.759991,65,382298,1,1,1,1924096.2776681832,17.002443120288362
4745,12115,SARASOTA,"Sarasota County, FL",SARASOTA COUNTY,FLORIDA,FL,2012,627089921.3942592,55,386585,1,1,2,1622126.8838528635,14.227142801712432
4746,12115,SARASOTA,"Sarasota County, FL",SARASOTA COUNTY,FLORIDA,FL,2013,578823721.7105265,47,390153,1,1,3,1483581.3686182767,12.0465560946603
4747,12115,SARASOTA,"Sarasota County, FL",SARASOTA COUNTY,FLORIDA,FL,2014,568643838.507138,39,396636,1,1,4,1433666.733496551,9.832692947690074
4748,12115,SARASOTA,"Sarasota County, FL",SARASOTA COUNTY,FLORIDA,FL,2015,587957877.159501,83,405099,1,1,5,1451393.059868084,20.488818782569197
4749,12115,SARASOTA,,,,FL,2016,594511156.832934,,,0,1,6,,
4750,12115,SARASOTA,,,,FL,2017,576455741.56931,,,0,1,7,,
4751,12115,SARASOTA,,,,FL,2018,526032336.64114046,,,0,1,8,,
4752,12115,SARASOTA,,,,FL,2019,483925118.16993195,,,0,1,9,,
4753,12117,SEMINOLE,"Seminole County, FL",SEMINOLE COUNTY,FLORIDA,FL,2006,314363169.1357147,37,413218,1,0,-4,760768.3332664955,8.954111389145682
4754,12117,SEMINOLE,"Seminole County, FL",SEMINOLE COUNTY,FLORIDA,FL,2007,394477764.140111,37,413571,1,0,-3,953833.2333265897,8.946468683732661
4755,12117,SEMINOLE,"Seminole County, FL",SEMINOLE COUNTY,FLORIDA,FL,2008,459625939.1498778,41,416564,1,0,-2,1103374.1253441914,9.842425173562766
4756,12117,SEMINOLE,"Seminole County, FL",SEMINOLE COUNTY,FLORIDA,FL,2009,527608360.04365647,61,419788,1,0,-1,1256844.7884257208,14.531144291880663
4757,12117,SEMINOLE,"Seminole County, FL",SEMINOLE COUNTY,FLORIDA,FL,2010,704948209.0465864,61,423072,1,1,0,1666260.6105972184,14.418349595340745
4758,12117,SEMINOLE,"Seminole County, FL",SEMINOLE COUNTY,FLORIDA,FL,2011,770133867.6527314,49,426382,1,1,1,1806206.3305972847,11.492042347003391
4759,12117,SEMINOLE,"Seminole County, FL",SEMINOLE COUNTY,FLORIDA,FL,2012,461973489.098249,40,430626,1,1,2,1072795.1612263287,9.288802812649491
4760,12117,SEMINOLE,"Seminole County, FL",SEMINOLE COUNTY,FLORIDA,FL,2013,415149421.58560896,45,435640,1,1,3,952964.4238031608,10.329629969699752
4761,12117,SEMINOLE,"Seminole County, FL",SEMINOLE COUNTY,FLORIDA,FL,2014,380991424.36739904,49,441583,1,1,4,862785.5337895685,11.096441665553249
4762,12117,SEMINOLE,"Seminole County, FL",SEMINOLE COUNTY,FLORIDA,FL,2015,350977809.300623,53,448535,1,1,5,782498.1535457055,11.816246223817538
4763,12117,SEMINOLE,,,,FL,2016,401692306.68038297,,,0,1,6,,
4764,12117,SEMINOLE,,,,FL,2017,355878360.089419,,,0,1,7,,
4765,12117,SEMINOLE,,,,FL,2018,326972661.86869997,,,0,1,8,,
4766,12117,SEMINOLE,,,,FL,2019,308897048.429801,,,0,1,9,,
4823,12127,VOLUSIA,"Volusia County, FL",VOLUSIA COUNTY,FLORIDA,FL,2006,404424779.96870404,59,494748,1,0,-4,817435.9067013996,11.925262962154472
4824,12127,VOLUSIA,"Volusia County, FL",VOLUSIA COUNTY,FLORIDA,FL,2007,483277303.3585425,61,498935,1,0,-3,968617.7625513193,12.226041468327539
4825,12127,VOLUSIA,"Volusia County, FL",VOLUSIA COUNTY,FLORIDA,FL,2008,536425719.2962917,81,497366,1,0,-2,1078533.1512332803,16.28579356047659
4826,12127,VOLUSIA,"Volusia County, FL",VOLUSIA COUNTY,FLORIDA,FL,2009,659832942.9755777,92,494688,1,0,-1,1333836.5656243484,18.597580697328418
4827,12127,VOLUSIA,"Volusia County, FL",VOLUSIA COUNTY,FLORIDA,FL,2010,767993631.0406542,104,494462,1,1,0,1553190.3989399676,21.03296107688761
4828,12127,VOLUSIA,"Volusia County, FL",VOLUSIA COUNTY,FLORIDA,FL,2011,725084466.6646228,78,494558,1,1,1,1466126.2514500276,15.771658733657125
4829,12127,VOLUSIA,"Volusia County, FL",VOLUSIA COUNTY,FLORIDA,FL,2012,650923725.8208975,68,496711,1,1,2,1310467.708226509,13.69005316975062
4830,12127,VOLUSIA,"Volusia County, FL",VOLUSIA COUNTY,FLORIDA,FL,2013,608203110.5108734,79,500702,1,1,3,1214700.7811250472,15.77784790154623
4831,12127,VOLUSIA,"Volusia County, FL",VOLUSIA COUNTY,FLORIDA,FL,2014,611873736.1838114,55,507050,1,1,4,1206732.5435042134,10.847056503303422
4832,12127,VOLUSIA,"Volusia County, FL",VOLUSIA COUNTY,FLORIDA,FL,2015,585926378.350941,84,517144,1,1,5,1133004.3050889906,16.2430580263911
4833,12127,VOLUSIA,,,,FL,2016,616649842.4832,,,0,1,6,,
4834,12127,VOLUSIA,,,,FL,2017,634070922.657784,,,0,1,7,,
4835,12127,VOLUSIA,,,,FL,2018,636486416.1455399,,,0,1,8,,
4836,12127,VOLUSIA,,,,FL,2019,634627455.1656824,,,0,1,9,,
5299,13067,COBB,"Cobb County, GA",COBB COUNTY,GEORGIA,GA,2006,358653113.9018107,49,661913,0,0,-4,541843.2843920738,7.402785562453071
5300,13067,COBB,"Cobb County, GA",COBB COUNTY,GEORGIA,GA,2007,386671780.7616915,45,670438,0,0,-3,576745.0245387218,6.712030046029611
5301,13067,COBB,"Cobb County, GA",COBB COUNTY,GEORGIA,GA,2008,417705264.01050675,60,679822,0,0,-2,614433.284022151,8.825839705099275
5302,13067,COBB,"Cobb County, GA",COBB COUNTY,GEORGIA,GA,2009,454132435.09072024,71,684776,0,0,-1,663183.9245106725,10.368354031099221
5303,13067,COBB,"Cobb County, GA",COBB COUNTY,GEORGIA,GA,2010,493896097.48990047,50,689542,0,1,0,716266.8807554877,7.251189920265916
5304,13067,COBB,"Cobb County, GA",COBB COUNTY,GEORGIA,GA,2011,555005076.3494805,65,696629,0,1,1,796701.0795552303,9.330648020682458
5305,13067,COBB,"Cobb County, GA",COBB COUNTY,GEORGIA,GA,2012,532450083.55124646,66,706517,0,1,2,753626.711814785,9.34160112212445
5306,13067,COBB,"Cobb County, GA",COBB COUNTY,GEORGIA,GA,2013,508522708.7791655,94,716265,0,1,3,709964.4807147711,13.123634409052515
5307,13067,COBB,"Cobb County, GA",COBB COUNTY,GEORGIA,GA,2014,502735307.988494,105,727847,0,1,4,690715.6421452503,14.42610878385155
5308,13067,COBB,"Cobb County, GA",COBB COUNTY,GEORGIA,GA,2015,546420650.395239,100,739428,0,1,5,738977.493948348,13.523967174626874
5309,13067,COBB,,,,GA,2016,543751330.2889749,,,0,1,6,,
5310,13067,COBB,,,,GA,2017,507648706.896768,,,0,1,7,,
5311,13067,COBB,,,,GA,2018,454036376.46252495,,,0,1,8,,
5312,13067,COBB,,,,GA,2019,462655893.2491269,,,0,1,9,,
5453,13089,,"DeKalb County, GA",DEKALB COUNTY,GEORGIA,,2006,,29,676687,0,0,-4,,4.285585507036488
5454,13089,,"DeKalb County, GA",DEKALB COUNTY,GEORGIA,,2007,,39,680962,0,0,-3,,5.727191825681903
5455,13089,,"DeKalb County, GA",DEKALB COUNTY,GEORGIA,,2008,,33,685646,0,0,-2,,4.812979292521214
5456,13089,,"DeKalb County, GA",DEKALB COUNTY,GEORGIA,,2009,,28,690658,0,0,-1,,4.0541049260270645
5457,13089,,"DeKalb County, GA",DEKALB COUNTY,GEORGIA,,2010,,30,692536,0,1,0,,4.331904767405594
5458,13089,,"DeKalb County, GA",DEKALB COUNTY,GEORGIA,,2011,,44,698496,0,1,1,,6.299248671431189
5459,13089,,"DeKalb County, GA",DEKALB COUNTY,GEORGIA,,2012,,40,710783,0,1,2,,5.627596608247524
5460,13089,,"DeKalb County, GA",DEKALB COUNTY,GEORGIA,,2013,,34,718026,0,1,3,,4.735204574764702
5461,13089,,"DeKalb County, GA",DEKALB COUNTY,GEORGIA,,2014,,50,725247,0,1,4,,6.894202940515438
5462,13089,,"DeKalb County, GA",DEKALB COUNTY,GEORGIA,,2015,,65,734846,0,1,5,,8.845390734929495
5659,13121,FULTON,"Fulton County, GA",FULTON COUNTY,GEORGIA,GA,2006,372636720.8406192,75,845181,0,0,-4,440895.76178430323,8.873838858185406
5660,13121,FULTON,"Fulton County, GA",FULTON COUNTY,GEORGIA,GA,2007,405690695.43694496,91,869329,0,0,-3,466671.07094890997,10.467843589711144
5661,13121,FULTON,"Fulton County, GA",FULTON COUNTY,GEORGIA,GA,2008,414663508.920083,94,888694,0,0,-2,466598.7493108798,10.577319077207678
5662,13121,FULTON,"Fulton County, GA",FULTON COUNTY,GEORGIA,GA,2009,470034364.25631195,68,905511,0,0,-1,519081.8932694489,7.50957194335574
5663,13121,FULTON,"Fulton County, GA",FULTON COUNTY,GEORGIA,GA,2010,525754978.24808794,91,925622,0,1,0,568001.8174244864,9.83122700195112
5664,13121,FULTON,"Fulton County, GA",FULTON COUNTY,GEORGIA,GA,2011,611986320.1254903,83,947582,0,1,1,645839.9591016823,8.75913641246879
5665,13121,FULTON,"Fulton County, GA",FULTON COUNTY,GEORGIA,GA,2012,523484585.7984738,75,973464,0,1,2,537754.4375533905,7.704445156677597
5666,13121,FULTON,"Fulton County, GA",FULTON COUNTY,GEORGIA,GA,2013,485687589.07539546,96,981844,0,1,3,494668.79573068174,9.777520665197322
5667,13121,FULTON,"Fulton County, GA",FULTON COUNTY,GEORGIA,GA,2014,479683405.63500994,122,992321,0,1,4,483395.39890318754,12.294408764905711
5668,13121,FULTON,"Fulton County, GA",FULTON COUNTY,GEORGIA,GA,2015,463630774.941168,139,1005752,0,1,5,460979.2224536148,13.820504458355538
5669,13121,FULTON,,,,GA,2016,455311851.1199889,,,0,1,6,,
5670,13121,FULTON,,,,GA,2017,451580285.17335,,,0,1,7,,
5671,13121,FULTON,,,,GA,2018,416542936.3694539,,,0,1,8,,
5672,13121,FULTON,,,,GA,2019,400034576.83826894,,,0,1,9,,
5743,13135,GWINNETT,"Gwinnett County, GA",GWINNETT COUNTY,GEORGIA,GA,2006,262209821.14558315,32,740267,0,0,-4,354209.793419919,4.3227646241153534
5744,13135,GWINNETT,"Gwinnett County, GA",GWINNETT COUNTY,GEORGIA,GA,2007,299844293.3583865,32,764129,0,0,-3,392400.09652609244,4.187774577329221
5745,13135,GWINNETT,"Gwinnett County, GA",GWINNETT COUNTY,GEORGIA,GA,2008,307775982.22214967,32,780721,0,0,-2,394220.1916205017,4.098775362773641
5746,13135,GWINNETT,"Gwinnett County, GA",GWINNETT COUNTY,GEORGIA,GA,2009,328813068.10987175,37,796276,0,0,-1,412938.5641534741,4.646630062943
5747,13135,GWINNETT,"Gwinnett County, GA",GWINNETT COUNTY,GEORGIA,GA,2010,367284539.188939,38,807979,0,1,0,454571.8876220038,4.703092530870233
5748,13135,GWINNETT,"Gwinnett County, GA",GWINNETT COUNTY,GEORGIA,GA,2011,428452090.1163892,32,822407,0,1,1,520973.30168200075,3.891017464588701
5749,13135,GWINNETT,"Gwinnett County, GA",GWINNETT COUNTY,GEORGIA,GA,2012,434068959.8176515,35,836854,0,1,2,518691.384420283,4.182330490145234
5750,13135,GWINNETT,"Gwinnett County, GA",GWINNETT COUNTY,GEORGIA,GA,2013,414728658.06037056,50,853496,0,1,3,485917.5181376018,5.858258269517373
5751,13135,GWINNETT,"Gwinnett County, GA",GWINNETT COUNTY,GEORGIA,GA,2014,416860246.09873646,44,871052,0,1,4,478571.0222796532,5.051363179236142
5752,13135,GWINNETT,"Gwinnett County, GA",GWINNETT COUNTY,GEORGIA,GA,2015,432134298.28738195,84,888597,0,1,5,486310.77787498944,9.453104163079551
5753,13135,GWINNETT,,,,GA,2016,432812452.24312097,,,0,1,6,,
5754,13135,GWINNETT,,,,GA,2017,400617874.193764,,,0,1,7,,
5755,13135,GWINNETT,,,,GA,2018,356063637.88978696,,,0,1,8,,
5756,13135,GWINNETT,,,,GA,2019,310348166.3033265,,,0,1,9,,
7010,15003,HONOLULU,"Honolulu County, HI",HONOLULU COUNTY,HAWAII,HI,2006,379044143.40084565,48,926954,0,0,-4,408913.6498691905,5.178250484921581
7011,15003,HONOLULU,"Honolulu County, HI",HONOLULU COUNTY,HAWAII,HI,2007,404758990.00993323,75,925335,0,0,-3,437418.8699335195,8.10517272123069
7012,15003,HONOLULU,"Honolulu County, HI",HONOLULU COUNTY,HAWAII,HI,2008,438232823.7013244,71,933680,0,0,-2,469360.83422727743,7.6043183960243335
7013,15003,HONOLULU,"Honolulu County, HI",HONOLULU COUNTY,HAWAII,HI,2009,439258853.160434,81,943177,0,0,-1,465722.6089699325,8.587995678435755
7014,15003,HONOLULU,"Honolulu County, HI",HONOLULU COUNTY,HAWAII,HI,2010,447891392.3659965,82,956320,0,1,0,468348.87105361855,8.574535720261
7015,15003,HONOLULU,"Honolulu County, HI",HONOLULU COUNTY,HAWAII,HI,2011,486583035.23405194,78,967510,0,1,1,502923.0036217217,8.061932176411613
7016,15003,HONOLULU,"Honolulu County, HI",HONOLULU COUNTY,HAWAII,HI,2012,508370635.896809,68,978295,0,1,2,519649.6311407183,6.950868603028739
7017,15003,HONOLULU,"Honolulu County, HI",HONOLULU COUNTY,HAWAII,HI,2013,504707590.352416,91,986494,0,1,3,511617.49625686114,9.224587275746229
7018,15003,HONOLULU,"Honolulu County, HI",HONOLULU COUNTY,HAWAII,HI,2014,485577667.81256247,81,988002,0,1,4,491474.3773925179,8.198363970923134
7019,15003,HONOLULU,"Honolulu County, HI",HONOLULU COUNTY,HAWAII,HI,2015,477021091.892384,106,991755,0,1,5,480986.82829164865,10.688123578908097
7020,15003,HONOLULU,,,,HI,2016,455094456.584071,,,0,1,6,,
7021,15003,HONOLULU,,,,HI,2017,422884713.2258759,,,0,1,7,,
7022,15003,HONOLULU,,,,HI,2018,382205309.38265496,,,0,1,8,,
7023,15003,HONOLULU,,,,HI,2019,351329893.86122894,,,0,1,9,,
7052,16001,ADA,"Ada County, ID",ADA COUNTY,IDAHO,ID,2006,250811031.89856476,32,363498,0,0,-4,689992.8800118975,8.803349674551168
7053,16001,ADA,"Ada County, ID",ADA COUNTY,IDAHO,ID,2007,289820782.027185,32,375368,0,0,-3,772097.7334966887,8.524967498561411
7054,16001,ADA,"Ada County, ID",ADA COUNTY,IDAHO,ID,2008,322505539.14397323,26,382618,0,0,-2,842891.7069870556,6.795289296373929
7055,16001,ADA,"Ada County, ID",ADA COUNTY,IDAHO,ID,2009,353203487.106446,34,388577,0,0,-1,908966.5294303214,8.749874542240018
7056,16001,ADA,"Ada County, ID",ADA COUNTY,IDAHO,ID,2010,414934287.95768,35,393369,0,1,0,1054822.032131866,8.897498277698547
7057,16001,ADA,"Ada County, ID",ADA COUNTY,IDAHO,ID,2011,453984922.04084694,32,401352,0,1,1,1131139.055095893,7.973051087324842
7058,16001,ADA,"Ada County, ID",ADA COUNTY,IDAHO,ID,2012,495015348.386662,28,409032,0,1,2,1210211.7887760908,6.845430186391285
7059,16001,ADA,"Ada County, ID",ADA COUNTY,IDAHO,ID,2013,493925834.124125,43,416180,0,1,3,1186808.1938683384,10.332067855254937
7060,16001,ADA,"Ada County, ID",ADA COUNTY,IDAHO,ID,2014,507038895.03739595,50,425774,0,1,4,1190863.920853307,11.743319225692503
7061,16001,ADA,"Ada County, ID",ADA COUNTY,IDAHO,ID,2015,502356047.4433329,30,433254,0,1,5,1159495.4632694284,6.9243446107825894
7062,16001,ADA,,,,ID,2016,481369008.46651095,,,0,1,6,,
7063,16001,ADA,,,,ID,2017,455929593.350959,,,0,1,7,,
7064,16001,ADA,,,,ID,2018,413957279.023138,,,0,1,8,,
7065,16001,ADA,,,,ID,2019,376638885.12344444,,,0,1,9,,
7814,17031,COOK,"Cook County, IL",COOK COUNTY,ILLINOIS,IL,2006,1279968406.499163,705,5165495,0,0,-4,247792.01344675833,13.648256362652564
7815,17031,COOK,"Cook County, IL",COOK COUNTY,ILLINOIS,IL,2007,1361498508.5861828,462,5154235,0,0,-3,264151.4227787795,8.963502828256763
7816,17031,COOK,"Cook County, IL",COOK COUNTY,ILLINOIS,IL,2008,1435493239.635608,472,5161831,0,0,-2,278097.68270902475,9.144042104439297
7817,17031,COOK,"Cook County, IL",COOK COUNTY,ILLINOIS,IL,2009,1571494168.3127296,446,5181728,0,0,-1,303276.08247919026,8.60716733877193
7818,17031,COOK,"Cook County, IL",COOK COUNTY,ILLINOIS,IL,2010,1736793005.706428,439,5198977,0,1,0,334064.375685145,8.443968880800973
7819,17031,COOK,"Cook County, IL",COOK COUNTY,ILLINOIS,IL,2011,1864132963.0048394,450,5219636,0,1,1,357138.4983559849,8.62129083330715
7820,17031,COOK,"Cook County, IL",COOK COUNTY,ILLINOIS,IL,2012,1912264596.7630157,545,5239105,0,1,2,364998.3340213673,10.402540128514318
7821,17031,COOK,"Cook County, IL",COOK COUNTY,ILLINOIS,IL,2013,1919212767.6465805,543,5252513,0,1,3,365389.4369507663,10.33790873054479
7822,17031,COOK,"Cook County, IL",COOK COUNTY,ILLINOIS,IL,2014,1946536259.0285099,543,5254108,0,1,4,370478.9203093104,10.3347704310608
7823,17031,COOK,"Cook County, IL",COOK COUNTY,ILLINOIS,IL,2015,1913711970.004817,624,5243371,0,1,5,364977.41052556015,11.900740954626327
7824,17031,COOK,,,,IL,2016,1910587852.692959,,,0,1,6,,
7825,17031,COOK,,,,IL,2017,1846273600.861259,,,0,1,7,,
7826,17031,COOK,,,,IL,2018,1743742745.2528949,,,0,1,8,,
7827,17031,COOK,,,,IL,2019,1723753813.3884618,,,0,1,9,,
7885,17043,,"DuPage County, IL",DUPAGE COUNTY,ILLINOIS,,2006,,59,908685,0,0,-4,,6.4928990794389705
7886,17043,,"DuPage County, IL",DUPAGE COUNTY,ILLINOIS,,2007,,50,907426,0,0,-3,,5.510091180988863
7887,17043,,"DuPage County, IL",DUPAGE COUNTY,ILLINOIS,,2008,,81,909798,0,0,-2,,8.903075188118681
7888,17043,,"DuPage County, IL",DUPAGE COUNTY,ILLINOIS,,2009,,55,912732,0,0,-1,,6.025865204682207
7889,17043,,"DuPage County, IL",DUPAGE COUNTY,ILLINOIS,,2010,,62,917996,0,1,0,,6.753842064671306
7890,17043,,"DuPage County, IL",DUPAGE COUNTY,ILLINOIS,,2011,,73,924866,0,1,1,,7.893035315386229
7891,17043,,"DuPage County, IL",DUPAGE COUNTY,ILLINOIS,,2012,,95,928719,0,1,2,,10.229143583796606
7892,17043,,"DuPage County, IL",DUPAGE COUNTY,ILLINOIS,,2013,,73,932301,0,1,3,,7.83008920938624
7893,17043,,"DuPage County, IL",DUPAGE COUNTY,ILLINOIS,,2014,,81,933480,0,1,4,,8.677207867335134
7894,17043,,"DuPage County, IL",DUPAGE COUNTY,ILLINOIS,,2015,,88,933669,0,1,5,,9.425181729285217
8199,17089,KANE,"Kane County, IL",KANE COUNTY,ILLINOIS,IL,2006,90807871.55368449,20,485179,0,0,-4,187163.6479602054,4.1221899546353
8200,17089,KANE,"Kane County, IL",KANE COUNTY,ILLINOIS,IL,2007,92542941.95854574,27,495752,0,0,-3,186671.84793716564,5.446271522858203
